ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Configuration,Additional Handset Telephones Supported,Frequency,Standby Power (W),Off Mode Power (W),External Proxy Capability,Physical Data Ports,Low Power Wireless Technologies,Gigabit Ethernet Ports,Fast Ethernet Ports,Energy Efficient Ethernet - Gigabit,Energy Efficient Ethernet - Fast,Display Resolution (pixels),Power Over Ethernet Class,External Power Supply,Date Available On Market,Date Qualified,Markets,CB Model Identifier
2687063,"VTech Telecommunications, Ltd.",SNOM,SIP Phone,D892M; D892; D8M,"SIP Phone,D892; D8M,",,Voice over Internet Protocol (VoIP),Cordless,,None,2.97,,N/A,Other,None,0,0,0,0,,N/A,Yes,07/04/2023,10/17/2023,"United States, Canada",ES_1067513_D892M; D892; D8M_08222029163822_1010101
3473700,"VTech Telecommunications, Ltd.",SNOM,SIP Phone,D892M; D892; D8M,"SIP Phone,D8M,",,Voice over Internet Protocol (VoIP),Cordless,,Other,2.75,,N/A,Other,None,2,0,0,0,,Class 3,Yes,01/23/2024,05/01/2024,"United States, Canada",ES_1067513_D892M; D892; D8M_05022024095810_1010101
3473701,"VTech Telecommunications, Ltd.",SNOM,SIP Phone,"D895M,D895",,,Voice over Internet Protocol (VoIP),Corded,,Other,2.94,,N/A,Other,None,0,0,0,0,,Class 3,Yes,07/04/2023,05/01/2024,"United States, Canada","ES_1067513_D895M,D895_05022024100410_1010101"
2508460,"VTech Telecommunications, Ltd.",SNOM,L130,L130,,810100350444,Voice over Internet Protocol (VoIP),Corded,0,None,1.3,0,N/A,Other,None,1,0,0,0,,Class 2,Yes,05/25/2023,06/19/2023,"United States, Canada",ES_1067513_L130_06132023152920_9235040
2402961,"VTech Telecommunications, Ltd.",SNOM,DECT Cordless Handset,M55,,,Voice over Internet Protocol (VoIP),Cordless,0,Other,0.244,,N/A,Universal Serial Bus (USB),None,1,0,0,0,,N/A,Yes,02/15/2022,09/30/2022,"United States, Canada",ES_1067513_M55_10122022150616_1010101
3360891,"VTech Telecommunications, Ltd.",SNOM,DECT Cordless Handset,M55,,,Voice over Internet Protocol (VoIP),Cordless,,None,0.29,,N/A,Other,None,0,0,0,0,,Other,No,11/28/2023,11/30/2023,"United States, Canada",ES_1067513_M55_01152024041010_1010101
2508345,"VTech Telecommunications, Ltd.",SNOM,DECT Cordless Handset,M56,"M56,,",,Analog,Additional Handset,,None,0.29,,N/A,Other,None,0,0,0,0,,N/A,Yes,05/16/2023,06/06/2023,"United States, Canada",ES_M56_06142023175534_1010101
3360890,"VTech Telecommunications, Ltd.",SNOM,DECT Cordless Handset,M56,,,Voice over Internet Protocol (VoIP),Cordless,,None,0.29,,N/A,Other,None,0,0,0,0,,Other,No,11/28/2023,11/30/2023,"United States, Canada",ES_1067513_M56_01152024040610_1010101
2375531,"VTech Telecommunications, Ltd.","snom, vtech",D120,D120,",D120,Including low cost version with the same model number; No technical difference; ,ET605,Including low cost version with the same model number; No technical difference",,Voice over Internet Protocol (VoIP),Corded,0,None,1.1,0,N/A,Other,None,0,2,0,0,,Class 1,Yes,06/14/2018,03/29/2021,"United States, Canada",ES_1067513_D120_03232021182617_550500
2358122,"VTech Telecommunications, Ltd.",VTECH,BL102,BL102,",BL102,1 base + 1 handset; ,BL102-##,#HS+1BS+(#-1)Charger; ,BL102-#*,#HS+1BS+(#-1)Charger; ,BL102-2,1 base + 2 handsets + 1 charger; ,BL102-3,1 base + 3 handsets + 3 chargers; ,BL102-4,1 base + 4 handsets + 3 chargers; ,BL102-5,1 base + 5 handsets + 4 chargers",,Analog,Cordless,1,None,0.7,0,N/A,Other,None,0,0,0,0,,N/A,Yes,04/14/2020,04/16/2020,"United States, Canada",ES_1067513_BL102_04152020185615_2623102
2358121,"VTech Telecommunications, Ltd.",VTECH,BL102-0,BL102-0,",BL102*-##,; ,BL102-#*,; ,BL102-0,1 handset + 1 charger",,Analog,Additional Handset,1,None,0.2,0,N/A,Other,None,0,0,0,0,,N/A,Yes,04/14/2020,04/16/2020,"United States, Canada",ES_1067513_BL102-0_04152020190828_1785699
2310822,"VTech Telecommunications, Ltd.",VTECH,C5400,C5400,",C5011,Charger unit; ,C5400,Cordless Handset (1 line); ,C5500,Cordless Handset (2 line)",,Voice over Internet Protocol (VoIP),Additional Handset,0,None,0.1,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/25/2018,02/11/2018,"United States, Canada",ES_1067513_C5400_02072018114736_2881433
2234360,"VTech Telecommunications, Ltd.",VTECH,CM18045,CM18045,",CM18045,1 Handset + 1 charger",,Analog,Additional Handset,0,None,0.2,0,N/A,Other,None,0,0,0,0,,N/A,Yes,02/24/2015,02/24/2015,"United States, Canada",ES_1067513_CM18045_02252015122907_4311639
2257925,"VTech Telecommunications, Ltd.",VTECH,CS5109,CS5109,",CS5109,1 Handset+1 Charger; ,CS5109-15,1 Handset+1 Charger; ,CS5109-16,1 Handset+1 Charger; ,CS510Z-XY,X Handset(s)+1Charger",,Analog,Additional Handset,0,None,0.2,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/04/2016,02/05/2016,"United States, Canada",ES_1067513_CS5109_01292016150528_3381769
2257923,"VTech Telecommunications, Ltd.",VTECH,CS5119,CS5119,",CS511#-##,#HS+1BS+(#-1)Charger; ,CS511#-#*,#HS+1BS+(#-1)Charger; ,CS511*-##,#HS+1BS+(#-1)Charger; ,CS511*-#*,#HS+1BS+(#-1)Charger; ,CS5119,1 base + 1 handset; ,CS5119-15,1 base + 1 handset; ,CS5119-16,1 base + 1 handset; ,CS5119-2,1 base + 2 handsets + 1 charger",735078036490;735078036506;735078037114;735078037121,Analog,Cordless,1,None,0.7,0,N/A,Other,None,0,0,0,0,,N/A,Yes,04/01/2016,04/02/2016,"United States, Canada",ES_1067513_CS5119-2_01292016145928_5199090
2257924,"VTech Telecommunications, Ltd.",VTECH,CS5129-2,CS5129-2,",CS5129,1 Handset+1 Base; ,CS5129-15,1 Handset+1 Base; ,CS5129-16,1 Handset+1 Base; ,CS5129-2,1 Handset+1 Base; ,CS5129-25,2 Handsets+1 Base+1 Charger; ,CS5129-26,2 Handsets+1 Base+1 Charger; ,CS5129-3,3 Handsets+1 Base+2 Chargers; ,CS5129-4,4 Handsets+1 Base+3 Chargers; ,CS5129-5,5 Handsets+1 Base+4 Chargers; ,CS512Z-XY,X Handset(s)+1 Base+(X-1) Charger(s)",,Analog,Cordless,1,None,0.7,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/04/2016,02/05/2016,"United States, Canada",ES_1067513_CS5129-2_01292016150318_3924524
2282203,"VTech Telecommunications, Ltd.",VTECH,CS5158-3,CS5158-3,",CS515*-#*,; ,CS5158-3,# handsets + 1 base + (#-1) chargers",,Analog,Cordless,1,None,0.6,0,N/A,Other,None,0,0,0,0,,N/A,Yes,08/01/2016,10/25/2016,"United States, Canada",ES_1067513_CS5158-3_10242016103245_2864343
2353354,"VTech Telecommunications, Ltd.",VTECH,CS5209,CS5209,",CS520#-##,; ,CS520#-#*,; ,CS520*-##,; ,CS520*-#*,; ,CS5209,1 HS + 1 Charger; ,CS524#-##,1 Base/w corded handset + #  handset + # charger; ,CS524#-#*,1 Base/w corded handset + #  handset + # charger; ,CS524*-##,1 Base/w corded handset + #  handset + # charger; ,CS524*-#*,1 Base/w corded handset + #  handset + # charger; ,CS5249,1 Base/w corded handset + 1 handset + 1 charger; ,CS530#-##,#HS+1BS+(#-1)Charger; ,CS530#-#*,#HS+1BS+(#-1)Charger; ,CS530*-##,#HS+1BS+(#-1)Charger; ,CS530*-#*,#HS+1BS+(#-1)Charger; ,CS5309,1 handset + 1 charger",735078048486;735078048493;882032190269;882032190276;882032190283,Analog,Additional Handset,1,None,0.2,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/10/2020,01/14/2020,"United States, Canada",ES_1067513_CS5209_01132020154840_537225
2375310,"VTech Telecommunications, Ltd.",VTECH,CS5219,CS5219,",CS521#-##,#HS+1BS+(#-1)Charger; ,CS521#-#*,#HS+1BS+(#-1)Charger; ,CS521*-##,#HS+1BS+(#-1)Charger; ,CS521*-#*,#HS+1BS+(#-1)Charger; ,CS5219,1 base + 1 handset; ,CS5219-16,1 base + 1 handset; ,CS5219-2,1 base + 2 handsets + 1 charger; ,CS5219-26,1 base + 2 handsets + 1 charger; ,CS5219-3,1 base + 3 handsets + 2 chargers; ,CS5219-36,1 base + 3 handsets + 2 chargers; ,CS531#-##,#HS+1BS+(#-1)Charger; ,CS531#-#*,#HS+1BS+(#-1)Charger; ,CS531*-##,#HS+1BS+(#-1)Charger; ,CS531*-#*,#HS+1BS+(#-1)Charger; ,CS5319,1 base + 1 handset; ,CS5319-2,1 base + 2 handsets + 1 charger",,Analog,Cordless,2,None,0.5,0,N/A,Other,None,0,0,0,0,,N/A,Yes,04/01/2023,03/23/2021,"United States, Canada",ES_1067513_CS5219_03222021123339_2110406
2353353,"VTech Telecommunications, Ltd.",VTECH,CS5229,CS5229,",CS522#-##,#HS+1BS+(#-1)Charger; ,CS522#-#*,#HS+1BS+(#-1)Charger; ,CS522*-##,#HS+1BS+(#-1)Charger; ,CS522*-#*,#HS+1BS+(#-1)Charger; ,CS5229,1 base + 1 handset; ,CS5229-2,1 base + 2 handsets +1 charger; ,CS5229-3,1 base + 3 handsets +2 chargers; ,CS5229-4,1 base + 4 handsets +3 chargers; ,CS5229-5,1 base + 5 handsets +4 chargers",735078048486;735078048493;882032190269;882032190276;882032190283,Analog,Cordless,1,None,0.7,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/10/2020,01/14/2020,"United States, Canada",ES_1067513_CS5229_01132020154011_1482660
2354610,"VTech Telecommunications, Ltd.",VTECH,CS5249,CS5249,",CS524#-##,#HS+1BS+(#-1)Charger; ,CS524#-#*,#HS+1BS+(#-1)Charger; ,CS524*-##,#HS+1BS+(#-1)Charger; ,CS524*-#*,#HS+1BS+(#-1)Charger; ,CS5249,1 base + 1 handset",,Analog,Cordless,1,None,0.836,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/30/2020,02/06/2020,"United States, Canada",ES_1067513_CS5249_01302020162721_4062464
2507829,"VTech Telecommunications, Ltd.",VTECH,DECT 6.0 Cordless Phone,"CS5249, CS524*-#*, CS524*-##, CS524#-#*, CS524#-##",",CS524*-#*, CS524*-##, CS524#-#*, CS524#-##,",,Analog,Cordless,,None,0.68,,N/A,Other,None,0,0,0,0,,N/A,Yes,05/16/2023,05/23/2023,United States,"ES_CS5249, CS524*-#*, CS524*-##, CS524#-#*, CS524#-##_05312023170923_1010101"
2361463,"VTech Telecommunications, Ltd.",VTECH,CS5309,CS5309,",CS530#-##,1 handset + 1 charger; ,CS530#-#*,1 handset + 1 charger; ,CS530*-##,1 handset + 1 charger; ,CS530*-#*,1 handset + 1 charger; ,CS5309,1 handset + 1 charger",,Analog,Cordless,1,None,0.2,0,N/A,Other,None,0,0,0,0,,N/A,Yes,02/06/2020,06/10/2020,"United States, Canada",ES_1067513_CS5309_06052020162451_4898187
2687064,"VTech Telecommunications, Ltd.",VTECH,DECT 6.0 cordless Phone,"CS5319-2, CS5319, CS531*-#*, CS531*-##, CS531#-#*, CS531#-##, CS5309, CS530*-#*, CS530*-##, CS530#-#*, CS530#-##","DECT6.0 cordless phone,CS5319, CS531*-#*, CS531*-##, CS531#-#*, CS531#-##, CS5309, CS530*-#*, CS530*-##, CS530#-#*, CS530#-##,",,Analog,Cordless,,None,0.77,,N/A,Other,None,0,0,0,0,,N/A,Yes,08/05/2023,10/17/2023,"United States, Canada",ES_1067513_CS5319-2_08444029163822_1010101
2361462,"VTech Telecommunications, Ltd.",VTECH,CS5329,CS5329,",CS532#-##,#HS+1BS+(#-1)Charger; ,CS532#-#*,#HS+1BS+(#-1)Charger; ,CS532*-##,#HS+1BS+(#-1)Charger; ,CS532*-#*,#HS+1BS+(#-1)Charger; ,CS5329,1 base + 1 handset; ,CS5329-2,1 base + 2 handsets + 1 charger; ,CS5329-3,; ,CS5329-4,1 base + 4 handsets + 3 chargers",,Analog,Cordless,1,None,0.6,0,N/A,Other,None,0,0,0,0,,N/A,Yes,06/02/2020,06/10/2020,"United States, Canada",ES_1067513_CS5329_06052020160903_3309594
2231875,"VTech Telecommunications, Ltd.",VTECH,CS6109,CS6109,",CS6109,1 Handset + 1 Charger; ,CS610Z-XY,X Handset(s) + X Charger(s)",,Analog,Additional Handset,0,None,0.26,0,N/A,Other,None,0,0,0,0,,N/A,Yes,12/24/2014,01/20/2015,"United States, Canada",ES_1067513_CS6109_01052015165539_7697870
2250207,"VTech Telecommunications, Ltd.",VTECH,CS6124-2,CS6124-2,",CS6120-2,2 Handsets + 1 Base + 1 charger; ,CS6124 B,1 Handset + 1 Base; ,CS6124,1 Handset + 1 Base; ,CS6124-11 B,1 Handset + 1 Base; ,CS6124-11,1 Handset + 1 Base; ,CS6124-2 B,2 Handsets + 1 Base + 1 charger; ,CS6124-2,2 Handsets + 1 Base + 1 charger; ,CS6124-21 B,2 Handsets + 1 Base + 1 charger; ,CS6124-21,2 Handsets + 1 Base + 1 charger; ,CS6124-31 B,1 Handset + 1 Base; ,CS6124-31,1 Handset + 1 Base; ,CS6124-XY B,1 Handset + 1 Base; ,CS612Z-XY,X Handsets + 1 Base + (X-1) chargers",,Analog,Cordless,0,None,0.98,0,N/A,Other,None,0,0,0,0,,N/A,Yes,07/14/2011,10/15/2015,"United States, Canada",ES_1067513_CS6124-2_10132015140509_5259057
2337275,"VTech Telecommunications, Ltd.",VTECH,CS6124 B,CS6124 B,",CS612#-## B,#HS+1BS+(#-1)Charger; ,CS612#-## C,#HS+1BS+(#-1)Charger; ,CS612#-##,#HS+1BS+(#-1)Charger; ,CS612#-#* B,#HS+1BS+(#-1)Charger; ,CS612#-#* C,#HS+1BS+(#-1)Charger; ,CS612#-#*,#HS+1BS+(#-1)Charger; ,CS612*-## B,#HS+1BS+(#-1)Charger; ,CS612*-## C,#HS+1BS+(#-1)Charger; ,CS612*-##,#HS+1BS+(#-1)Charger; ,CS612*-#* B,#HS+1BS+(#-1)Charger; ,CS612*-#* C,#HS+1BS+(#-1)Charger; ,CS612*-#*,#HS+1BS+(#-1)Charger; ,CS6124 B,1HS+ 1BS; ,CS6124 C,1BS(W/o ITAD)+1 handset; ,CS6124,1BS(W/o ITAD)+1 HS; ,CS6124-11 B,1HS+ 1BS; ,CS6124-11 C,1BS(W/o ITAD)+1 handset; ,CS6124-11,1BS(W/o ITAD)+1 HS; ,CS6124-2 B,2HS+1Charger+ 1BS; ,CS6124-2 C,1BS(W/o ITAD)+2 handset+1 charger; ,CS6124-2,1BS(W/o ITAD)+2 HS+1 Charger; ,CS6124-21 B,2HS+1Charger+ 1BS; ,CS6124-21 C,1BS(W/o ITAD)+2 handset+1 charger; ,CS6124-21,1BS(W/o ITAD)+2 HS+1 Charger; ,CS6124-31 B,3HS+2Charger+ 1BS; ,CS6124-31 C,3HS+2Charger+ 1base; ,CS6124-31,3HS+2Charger+ 1BS; ,CS622#-##,1BS/w ITAD+ # HS+(#-1)Chargers; ,CS622#-#*,1BS/w ITAD+ # HS+(#-1)Chargers; ,CS622*-##,1BS/w ITAD+ # HS+(#-1)Chargers; ,CS622*-#*,1BS/w ITAD+ # HS+(#-1)Chargers; ,CS6224,1BS(W/ ITAD)+1 handset; ,CS6224-11,1BS(W/ ITAD)+1 handset; ,CS6224-2,1BS(W/ ITAD)+2 handset+1 charger; ,CS6224-21,1BS(W/ ITAD) +2 handset+1 charger; ,CS632#-##,1BS/w ITAD+ # HS+(#-1)Chargers; ,CS632#-#*,1BS/w ITAD+ # HS+(#-1)Chargers; ,CS632*-##,1BS/w ITAD+ # HS+(#-1)Chargers; ,CS632*-#*,1BS/w ITAD+ # HS+(#-1)Chargers; ,CS6324,1BS(W/ ITAD)+1 handset; ,CS6324-11,1BS(W/ ITAD)+1 handset; ,CS6324-2,1BS(W/ ITAD)+2 handset+1 charger; ,CS6324-21,1BS(W/ ITAD) +2 handset+1 charger; ,CS6324-3,1BS(W/ ITAD)+3 handset+2 charger; ,CS6324-31,1BS(W/ ITAD) +3 handset+2 charger; ,VA17241,1BS(W/ ITAD)+1 handset; ,VA17241BK,1BS(W/ ITAD)+1 handset; ,VG104,1BS(W/ ITAD)+1 handset; ,VG104-##,1BS/w ITAD+ # HS+(#-1)Chargers; ,VG104-#*,1BS/w ITAD+ # HS+(#-1)Chargers; ,VG104-11,1BS(W/ ITAD)+1 handset; ,VG104-2,1BS(W/ ITAD)+2 handset+1 charger; ,VG104-21,1BS(W/ ITAD) +2 handset+1 charger; ,VG104-3,1BS(W/ ITAD)+3handset+2 charger; ,VG104-31,1BS(W/ ITAD) +3 handset+2 charger",735078018632;735078022059;735078028211;735078043269;735078051448;735078051646;735078052094;882032121898;882032200890;882032200906;882032771918;882032771925;882032801608;882032801615,Analog,Cordless,1,None,0.7,0,N/A,Other,None,0,0,0,0,,N/A,Yes,03/31/2019,04/26/2019,"United States, Canada",ES_1067513_CS6124 B_04242019121556_5298578
2231874,"VTech Telecommunications, Ltd.",VTECH,CS6199-4,CS6199-4,",CS6199-4,4 Handsets + 1 Base (With ITAD) + 3 Chargers; ,CS619Z-XY,X Handsets + 1 Base (With ITAD) + (X-1) Chargers",,Analog,Cordless,3,None,0.92,0,N/A,Other,None,0,0,0,0,,N/A,Yes,12/24/2014,01/20/2015,"United States, Canada",ES_1067513_CS6199-4_01052015165007_4187433
2230157,"VTech Telecommunications, Ltd.",VTECH,CS6519,CS6519,",CS6519,1 Handset + 1 Base; ,CS6519-17,1 Handset + 1 Base; ,CS6519-19,1 Handset + 1 Base; ,CS6519-2,1 Handset + 1 Base; ,CS6519-3,1 Handset + 1 Base; ,CS6519-4,1 Handset + 1 Base; ,CS651Z-XY,X Handsets + 1 Base + (X-1) Charger(s); ,CS6619,1 Handset + 1 Base; ,CS6619-2,2 Handsets + 1 Base + 1 Charger; ,CS661Z-XY,X Handsets + 1 Base + (X-1) Charger(s)",,Analog,Cordless,0,None,0.87,0,N/A,Other,None,0,0,0,0,,N/A,Yes,02/08/2012,01/12/2012,"United States, Canada",ES_1067513_CS6519_11122014162833_7048303
2230158,"VTech Telecommunications, Ltd.",VTECH,CS6609,CS6609,",CS6509,1 Handset + 1 Charger; ,CS6509-15,1 Handset + 1 Charger; ,CS6509-16,1 Handset + 1 Charger; ,CS650Z-XY,X Handset + X Charger; ,CS6609,1 Handset + 1 Charger; ,CS660Z-XY,X Handsets+ X Chargers; ,DS6601,1 Handset + 1 Charger",,Analog,Additional Handset,0,None,0.28,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/19/2012,01/12/2012,"United States, Canada",ES_1067513_CS6609_11122014161442_1104242
2226241,"VTech Telecommunications, Ltd.",VTECH,CS6629-2,CS6629-2,",CS6529,1 handset + 1 base; ,CS6529-17,1 handset + 1 base; ,CS6529-19,1 handset + 1 base; ,CS6529-2,2 handset + 1 base + 1 charger; ,CS6529-3,3 handset + 1 base + 2 charger; ,CS6529-4,4 handset + 1 base + 3 charger; ,CS6529-5,5 handset + 1 base + 4 charger; ,CS652Z-XY,X handset + 1 base + (X-1) charger; ,CS6629,1 handset + 1 base; ,CS6629-2,2 handset + 1 base + 1 charger; ,CS6629-3,1 handset + 1 base; ,CS6629-4,1 handset + 1 base; ,CS662Z-XY,X handset + 1 base + (X-1) charger",,Analog,Cordless,0,None,0.86,0,N/A,Other,None,0,0,0,0,,N/A,Yes,08/25/2014,11/28/2014,"United States, Canada",ES_1067513_CS6629-2_11262014165136_2443353
2229752,"VTech Telecommunications, Ltd.",VTECH,CS6649-2,CS6649-2,",CS6648-2,2 Handsets + 1 Base + 2 chargers; ,CS6649,1 Handset + 1 Base + 1 charger; ,CS6649-2,2 Handsets + 1 Base + 2 chargers; ,CS6649-3,1 Handset + 1 Base + 1 charger; ,CS664Z-XY,X Handsets + 1 Base + (X) chargers",,Analog,Corded,0,None,0.8,0,N/A,Other,None,0,0,0,0,,N/A,Yes,12/03/2014,12/09/2014,"United States, Canada",ES_1067513_CS6649-2_12032014162737_2676050
2250208,"VTech Telecommunications, Ltd.",VTECH,CS6709,CS6709,",CS6709,1 Handset+1 Charger; ,CS6709-15,1 Handset+1 Charger; ,CS6709-16,1 Handset+1 Charger; ,CS670Z-XY,X Handsets+ X Chargers; ,DS6600,1 Handset+1 Charger; ,TR02-2013,1 Handset+1 Charger; ,TR05-2013,1 Handset+1 Charger; ,TR06-2013,1 Handset+1 Charger; ,TR07-2013,1 Handset+1 Charger; ,TR08-2013,1 Handset+1 Charger; ,TR0Y-2013,1 Handset+1 Charger",,Analog,Additional Handset,0,None,0.28,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/03/2013,10/15/2015,"United States, Canada",ES_1067513_CS6709_10132015141723_525018
2260720,"VTech Telecommunications, Ltd.",VTECH,CS6709,CS6709,",CS6709,1 Handset + 1 Charger; ,CS6709-15,1 Handset + 1 Charger; ,CS6709-16,1 Handset + 1 Charger; ,CS670Z-XY,X Handsets + X Chargers",,Analog,Additional Handset,1,None,0.1,0,N/A,Other,None,0,0,0,0,,N/A,Yes,02/12/2016,02/24/2016,"United States, Canada",ES_1067513_CS6709_02232016170602_6636773
2336913,"VTech Telecommunications, Ltd.",VTECH,CS6709,CS6709,",CS670#-##,# HS+# Charger; ,CS670#-#*,# HS+# Charger; ,CS670*-##,# HS+# Charger; ,CS670*-#*,# HS+# Charger; ,CS6709,1 HS+1 Charger; ,CS6709-15,1 HS+1 Charger; ,CS6709-16,1 HS+1 Charger",,Analog,Additional Handset,1,None,0.2,0,N/A,Other,None,0,0,0,0,,N/A,Yes,03/30/2019,04/15/2019,"United States, Canada",ES_1067513_CS6709_04112019152144_4393579
2336905,"VTech Telecommunications, Ltd.",VTECH,CS6719,CS6719,",CS671#-##,#HS+1BS+(#-1)Charger; ,CS671#-#*,#HS+1BS+(#-1)Charger; ,CS671*-##,#HS+1BS+(#-1)Charger; ,CS671*-#*,#HS+1BS+(#-1)Charger; ,CS6719,1HS+1BS; ,CS6719-2,2HS+1BS+1 Charger",,Analog,Cordless,1,None,0.5,0,N/A,Other,None,0,0,0,0,,N/A,Yes,03/31/2019,04/15/2019,"United States, Canada",ES_1067513_CS6719_04112019150617_1836664
2230123,"VTech Telecommunications, Ltd.",VTECH,CS6719-2,CS6719-2,",CS6719,1 Handset + 1 Base; ,CS6719-2,2 Handsets + 1 Base + 1 Charger; ,CS671Z-XY,X Handsets + 1 Base + (X-1) Chargers",,Analog,Cordless,0,None,0.83,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/03/2013,03/01/2013,"United States, Canada",ES_1067513_CS6719-2_11262014163023_6023980
2511583,"VTech Telecommunications, Ltd.",VTECH,CORDLESS TELEPHONE,"CS6719-2,CS6719, CS671*-#*, CS671*-##, CS671#-#*,CS671#-##, CS6709, CS6709-15, CS6709-16, CS670*-#*,CS670*-##, CS670#-#*, CS670#-##","CORDLESS TELEPHONE,""CS6719, CS671*-#*, CS671*-##, CS671#-#*, CS671#-##, CS6709, CS6709-15, CS6709-16, CS670*-#*,CS670*-##, CS670#-#*, CS670#-##"",",,Analog,Cordless,,None,0.78,,N/A,Other,None,0,0,0,0,,N/A,Yes,02/14/2023,06/14/2023,"United States, Canada","ES_CS6719-2,CS6719, CS671*-#*, CS671*-##, CS671#-#*,CS671#-##, CS6709, CS6709-15, CS6709-16, CS670*-#*,CS670*-##, CS670#-#*, CS670#-##_06202023165225_1010101"
2511898,"VTech Telecommunications, Ltd.",VTECH,CORDLESS TELEPHONE,"CS6719-2,CS6719, CS671*-#*, CS671*-##, CS671#-#*,CS671#-##, CS6709, CS6709-15, CS6709-16, CS670*-#*,CS670*-##, CS670#-#*, CS670#-##","CORDLESS TELEPHONE,""CS6719, CS671*-#*, CS671*-##, CS671#-#*, CS671#-##, CS6709, CS6709-15, CS6709-16, CS670*-#*,CS670*-##, CS670#-#*, CS670#-##"",",,Analog,Cordless,,None,0.78,,N/A,Other,None,0,0,0,0,,N/A,Yes,02/14/2023,06/14/2023,"United States, Canada","ES_1067513_CS6719-2,CS6719, CS671*-#*, CS671*-##, CS671#-#*,CS671#-##, CS6709, CS6709-15, CS6709-16, CS670*-#*,CS670*-##, CS670#-#*, CS670#-##_06202023165225_1010101"
2230103,"VTech Telecommunications, Ltd.",VTECH,CS6729-2,CS6729-2,",CS6729,1 Handset + 1Base; ,CS6729-2,1 Handset + 1Base; ,CS6729-3,3 Handsets + 1 Base + 2 chargers; ,CS6729-4,4 Handsets + 1 Base + 3 chargers; ,CS672Z-XY,X Handsets + 1 Base + (X-1) chargers; ,CS6829,1 Handset + 1Base; ,CS6829-2,2 Handsets + 1 Base + 1 charger; ,CS6829-4, CS6829-3, CS6729-26, CS6729-5,4 Handsets + 1 Base + 3 chargers; ,CS682Z-XY,X Handsets + 1 Base + (X-1) chargers",,Analog,Cordless,0,None,0.84,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/03/2013,03/21/2013,"United States, Canada",ES_1067513_CS6729-2_11242014141258_2160913
2260719,"VTech Telecommunications, Ltd.",VTECH,CS6729-2,CS6729-2,",CS6729,1 Handset + 1 Base; ,CS6729-2,1 Handset + 1 Base; ,CS6729-26,2 Handsets + 1 Base + 1 Charger; ,CS6729-3,3 Handsets + 1 Base + 2 Chargers; ,CS6729-4,4 Handsets + 1 Base + 3 Chargers; ,CS6729-5,5 Handsets + 1 Base + 4 Chargers; ,CS672Z-XY,X Handsets + 1 Base + (X-1) Chargers; ,CS6829,1 Handset + 1 Base; ,CS6829-2,2 Handsets + 1 Base + 1 Charger; ,CS6829-3,3 Handsets + 1 Base + 2 Chargers; ,CS6829-4,4 Handsets + 1 Base + 3 Chargers; ,CS682Z-XY,X Handsets + 1 Base + (X-1) Chargers",,Analog,Cordless,1,None,0.7,0,N/A,Other,None,0,0,0,0,,N/A,Yes,02/12/2016,02/24/2016,"United States, Canada",ES_1067513_CS6729-2_02232016165930_2440454
2223609,"VTech Telecommunications, Ltd.",VTECH,CS6859-2,CS6859-2,"CS6758-3,,3 Handsets + 1 Base + 2 Chargers; CS6759,,1 Handset + 1 Base; CS675Z-XY,,X Handsets + 1 Base + (X-1) Chargers; CS6858-3,,3 Handsets + 1 Base + 2 Chargers; CS6859,,1 Handset + 1 Base; CS6859-2,,2 Handsets + 1 Base + 1 Charger; CS6859-3,,1 Handset + 1 Base; CS6859-4,,1 Handset + 1 Base; CS685Z-XY,,X Handsets + 1 Base + (X-1) Chargers",,Analog,Cordless,0,None,0.85,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/02/2013,01/02/2013,"United States, Canada",ES_1067513_CS6859-2_10162014193641_6641046
2253225,"VTech Telecommunications, Ltd.",VTECH,CS6909,CS6909,",CS6909,1HS+1 charger; ,CS6909-15,1HS+1 charger; ,CS6909-16,1HS+1 charger; ,CS6909-17,1HS+1 charger; ,CS6909-19,1HS+1 charger; ,CS690Z-XY,1HS+1 charger",,Analog,Additional Handset,0,None,0.2,0,N/A,Other,None,0,0,0,0,,N/A,Yes,10/19/2015,11/23/2015,"United States, Canada",ES_1067513_CS6909_11022015161548_5693475
